1930	"locationC1 on Thursday raised its rating on 99 Cents Only Stores, to ""neutral"" and locationC2, to ""buy,"" which followed its September rating increase on locationC3 to ""buy"" ."	locationC3	1
1679	Shares finished mostly higher Wednesday across key markets in Latin America, where locationE1's locationC1 surged on news the central bank cut interest rates to 17.5%.	locationE1	1
6804	Among shares of some widely held tech companies: locationC1 added 22 cents to $26.35, while locationC2 rose 11 cents to $34.89, and locationC3 gained 31 cents, or 1.2%, to $26.04, all on locationC4.	locationC2	1
537	locationE1 was up 0.6% at the close of the morning session and locationE2 was 1.7% higher in late-morning dealings.	locationE2	2
7172	locationC1 jumped 17 percent after Twenty-First Century locationC2 confirmed it had made an $80 billion offer for locationC3, which turned it down.	locationC3	0
1650	( Adds detail , reaction ) By Alice Gledhill LONDON , June 23 ( IFR )ClocationC1 is seeking to buy back up to 500m of senior debt , some of which is held by retail investors , at a discount to par as it looks to bolster its balance sheet . 	locationC1	0
1279	locationE1 recovered 0.6%, locationE2 3%, locationE3 almost 2%, locationE4 1% and locationE5 more than 6%.	locationE5	2
231	The economy snapped back from 2003 to 2008 before being weighed down by high inflation and heavy-handed trade and currency controls . 		-1
2341	locationE1 is locationE2’s biggest trading partner.	locationE1	1
3497	U. S. growth is not weakening dramatically but slowing,” said Quincy Krosby, chief market strategist at locationC1 in locationE1, locationE2.	locationC1	-1
693	While exports account for just 15% of locationE1's overall economy, 30% to 40% of pretax profits at locationE2's large publicly traded companies are generated overseas, according to Gary Evans, Pan-Asian equity strategist at locationE3 and locationC1  By contrast, most of locationE4's exporters are small companies or foreign-owned ones, so their performance has less influence on the mainland's stock market than exporters do in other Asian markets.	locationE4	0
1079	BBVAs 6.75 % 2020s were bid as low as 80 in mid-February before climbing back to the low 90s . 		0
1921	Thousands of workers associated with the New Jersey fund and others are going to benefit . 		1
1115	Nationwide has been talking to a real mixture of accounts , some of which will be attracted by the prospect of gaining a 11.5 % dividend , while others will be put off by the lack of liquidity . 		0
1992	In the absence of the tender , call protection would have been eliminated or interest rates would have been reduced on impaired outstanding water and sewer bonds under locationC1 plan . 	locationC1	0
3413	It doesnt seem to expressly forbid two layers of gone concern capital , so Im not sure in terms of the mix . 		0
2338	locationE1’s yuan dropped as currency traders read the rate cut to be a signal of the domestic economy’s weakness.	locationE1	-1
2799	Of Berkshire’s 10 top stock holdings, according to regulatory filings, only two have increased in value over the past 12 months, locationC1 and locationC2	locationC1	2
3303	The credit was trading at around 75 % of face value at the beginning of the year , rose to around 90 at the end of March , but has fallen heavily in the last month , two loan traders said . 		-1
1350	Mr.  locationC1 has also been buying euro-denominated government bonds sold by such countries as locationE1, locationE2, locationE3 and locationE4.	locationE3	1
1499	* Banks to offload nearly a quarter of bad debts by 2017 * locationC1 forces banks to cut book value of locationC3s * Bad loans a drag on Italian banks profit , lending * locationC2 already studying sale of two NPL portfolios By Lisa Jucca and Francesca Landini MILAN , Nov 19 ( Reuters )CItalian banks are preparing to sell nearly a quarter of their problem loans by 2017 thanks to a balance sheet clean-up spearheaded by the locationC4 that is tempting specialist investors back into the market . 	locationC3	-2
1399	In June, ratings companies locationC1 and locationC2 downgraded two of the largest U. S. monoline insurers, locationC3 and locationC4, citing their limited ability to raise new capital and their impaired business model.	locationC4	-2
3282	* ECB rally , hunt for yield create ideal selling environment * State-owned locationC1 faces deep legacy issues By Aimee Donnellan LONDON , June 6 ( IFR )CBank of Ireland unearthed over 5bn of demand for the countrys first subordinated bond transaction since December 2012 , a result that could open a similar path for country peer locationC2 to follow suit . 	locationC2	0
1587	In locationE1, the locationC1 stock index ended 1.9% lower at 42006 points, after ending at 42829 points at Monday's close.	locationE1	-1
1821	Casino also said it will sell assets in locationE1, a move expected to cut debt by €50 million.	locationE1	-1
1701	The locationC1 , like many other Asian regulators , has not clearly defined the point at which it will force sub debt holders to take losses , as required under the terms of locationC2 , but it has the power to do so on the Tier 2 bonds UBI issued last year . 	locationC1	0
3297	Noble has appointed the most active and aggressive restructuring advisers . 		0
2095	He , along with locationC1 , the owner of Dippin Dots , would provide debtor-in-possession financing and subsequently buy the cupcake chain through a joint venture called locationC2 , according to the document . 	locationC2	0
265	The euro Tier 2 bond will be the banks first attempt at a public subordinated offering since it imposed severe losses on subordinated debt investors during the height of the eurozone financial crisis . 		-1
0	It risks hurting a growing market . 		-1
1918	SNS protection holders did not receive any payout as the junior bonds were wiped out before a CDS auction could be held . 		0
2388	You have to see the political environment were working in , he said of banks scant progress with non-performing loans . 		-1
838	It now runs the risk of becoming the first Chinese property firm to default on its foreign debt after it missed an interest payment on one of its bonds bond last week . 		-2
14	BESs five-year subordinated credit default swaps reached 1,800 bp at the end of 2010 , although have now fallen to 460bp . 		1
935	Shares in locationE1 slipped in listless trade.	locationE1	-1
1893	The firm said the first UAE court hearing would be on Dec. 25 and in the meantime it had obtained an injunction blocking claims on it . 		0
6869	In Wednesday's trading, shares of locationC1 rose 42 cents, or 5.4%, to $8.25, while locationC2 gained 41 cents, or 13%, to $3.54 and locationC3 climbed $1.78 to $29.13, all on locationC4.	locationC2	1
8	Like other parts of the restructuring plan , details on the liability management exercise remain scarce . 		0
438	locationE1's losses were due to the strength of the yen, which is an indirect consequence of the global market's jitters.	locationE1	-1
1039	However , for Tier 2 , some investors have speculated that we would see a sell-off , but that hasnt been the case . 		0
159	locationE1's locationC1 Index rose 1.3%, Indonesian shares added 0.5% and locationE2's SET Index rose 0.4%.	locationE1	2
1529	locationC1 , the world's largest luxury auto maker by unit sales, locationC2 locationC3 brand and locationC4 locationC5 brand have all reported sales increases in key foreign markets as they expand deeper in locationE1, where disposable incomes continue to rise, and increased production in the U. S., where sales of cars and light trucks rose nearly 13% in March from a year ago.	locationE1	1
3121	The growth of Asias credit markets continues apace , helping underpin the regions economic expansion , Alexi Chan , head of debt capital markets for Asia Pacific at locationC1 , said by email . 	locationC1	0
1725	"""But I expect some further weakness across the board because the downgrade of locationE1 highlights the fact that European sovereign debt problems haven't been resolved and could possibly be systemic. """	locationE1	-1
3208	The immediate consequence of this is that , potentially , a material amount of the existing senior unsecured will be recycled into TLAC-eligible structures ... we would expect that senior unsecured issuance will be net negative as a larger proportion of these instruments are either re-cycled into either HoldCo , contractual OpCo or at the margin , Tier II issuance . 		-1
339	Against this relatively supportive market backdrop , locationC1 acting as global coordinator , bookrunners locationC2 , locationC3 , locationC4 , locationC5 , locationC6 , locationC7 , locationC8 , locationC9 , locationC10 , locationC11 began testing investor interest for the Tier 2 instrument at mid-swaps plus 345-350bp . 	locationC8	0
121	Such firms often struggle to access credit in Chinas state-dominated financial system . 		0
1817	Magnus Gudmundsson , former CEO of Kaupthing Luxembourg , was given a three-year sentence AND Olafur OlafssonCthe banks second largest shareholder at the timeCgot three and a half years . 		-1
437	locationE1's locationC1 slumped to close 5.4% lower at 15273.68, its lowest level in a year.	locationE1	-1
1090	We all know the market is a special one , born from regulatory design , and I think the asset class is trying to find its own dynamic , he said . 		0
6684	Research In Motion, maker of the locationC1 wireless device, rose 24 Canadian cents to C$162.39.	locationC1	1
1740	At the moment , its pretty inconceivable that any second tier peripheral banks would issue an AT1 , said Filippo Alloatti , a senior credit analyst at locationC1 . 	locationC1	0
622	locationC1 's IDR is driven by its Support Rating Floor , and any material shift in the ability or propensity of the Thai government to support locationC2 would have an impact on the IDR . 	locationC2	0
7424	* Materials drag, led by Freeport McMoran * locationC1 forecasts drop in gross margins * Oil settles lower; copper sinks * Indexes down: Dow 0.2 pct, S&P 0.3 pct, Nasdaq 0.1 pct (Updates close with latest volume, adds details on reversal) By Caroline Valetkevitch locationE1, Jan 13 (locationC2) - U. S. stocks ended down slightly in a volatile session on Tuesday, led by a drop in materials and energy shares following further weakness in commodity prices.	locationC1	-1
2706	CaixaBanks EUR750m Tier 2 , for example , was quoted at 388bp on Monday , 227bp wider than where its five-year senior was trading , showing the differential between senior and subordinated paper in Spain . 		1
1515	Its not a Tier 1 bond or a CoCo , its a vanilla Tier 2 instrument which a lot of investors are now comfortable with . 		1
1421	For example , we havent seen any perpetual issuance out of the UK this year , which is probably because the locationC1 has said it wants insurance debt to be in the direction of travel of Solvency II . 	locationC1	0
1665	The tender offer was aimed at replacing some of the $ 5.2 billion of existing revenue debt with lower-cost bonds . 		0
2721	Shares of locationC1, a locationC2 component, fell 11.1 percent to $15.52, their biggest one-day percentage slide since March after the aluminum company’s weaker-than-expected results.	locationC1	-1
2447	Chinas banking regulator only recently allowed the countrys biggest lenders to use internal models . 		-1
889	It is assumed that the government would first have to show a good faith gesture before a stay was granted . 		0
3295	locationC1 fell $2.6875 to $54 and locationC2 fell 56.25 cents to $28.875, both on locationC3.	locationC2	-1
2664	The trade is coming in the form of two perpetual non-call tranches , one running up to January 2020 and the other September 2024 . 		0
401	Given the focus on locationE1, there was a relatively muted response from the bond markets to manufacturing data releases in the locationE2 and eurozone and German inflation figures.	locationE2	-1
196	Expected ratings for the bond are B ( locationC1 ) / BBC( Fitch . 	locationC1	0
790	locationE1  locationC1 yields rose on Thursday as the market adjusted to higher levels on the longer end of the curve that were reached this week on expectations of extended fiscal and monetary stimulus and signs of an economic upswing.	locationE1	1
1940	The Net Stable Funding RatioCa liquidity buffer which will apply from 2018Cmay favour longer-term senior issuance , Domanico said . 		1
1690	Asian-Pacific markets closed higher Thursday as Japanese exporters got a boost from a weaker yen, and locationE1 rose as gains in U. S. markets and hopes for a pause in interest-rate rises buoyed investor sentiment.	locationE1	1
5079	An locationC1 reading above 70 indicates an overbought level.	locationC1	0
894	Revenue rose 47% to 152.15 billion rupees from 103.79 billion rupees, helped by the June acquisition of locationE1-based locationC1 operations in 15 African countries.	locationE1	1
432	That is something that needs to change . 		0
2826	The Spanish lender printed a EUR500m perpetual non-call five-year deal with an 11.5 % coupon via locationC1 , locationC2 , Santander and locationC3 . 	locationC2	0
7042	Shares of locationC1 slipped 0.2 percent to $116.89 while locationC2 shares lost 0.7 percent to $54.13.	locationC2	-2
2484	In the US more traditional fixed income investors are treating the recent US Tier 1 and 2 CoCos like high-yield bonds . 		0
3105	The bank was bailed out in 2009 and fully nationalised in 2010 . 		1
1108	* BoE approves callable senior debt * Issuance expected as early as next week * Pricing key for banks to adopt structure By Helene Durand LONDON , Nov 11 ( IFR )CUK banks look set to boost their loss-absorbing buffers by issuing callable senior debt after being given explicit sign-off to use the structure by the locationC1 . 	locationC1	0
3222	The oil and gas group rose 0.78%, as locationC1 rose C$1.24 to C$53.49 and locationC2 climbed C$0.29 to C$62.00.	locationC1	1
1872	The bank is reforming how it lends , moving away from collateral-based lending to look at cash flow . 		1
2020	locationC1Cthe second bank to be rescued by the central bank in less than a month after OtkritieCdoes not have publicly traded subordinated debt in issue , unlike Otkritie where some of the junior debt will be written off during the bail out . 	locationC1	-1
2148	Reflecting some of that sentiment, Sandler O'Neill + Partners analyst Richard Repetto said daily average revenue trades, or DARTs, a measure of trading volume, for locationC1, the U. S. largest discount brokerage in terms of trading volume, will climb about 4% in its fiscal third quarter to 392,281, and rise 10.5% from a year ago.	locationC1	1
3338	* locationC4 shares soar as much as 92 pct in frenzied locationC1 debut * OTC locationC2 reopens trading in securities after halt * Small cap stocks suffer worst decline since late Aug * Indexes down: Dow 1 pct; S&P 1.3 pct; Nasdaq 1.9 pct By Angela Moon locationE1, Nov 7 (locationC3) - Frenzied buying in Twitter shares grabbed Wall Street’s attention on Thursday, as the social media stock surged well above expectations, while major indexes fell, with the S&P 500 suffering its worst daily decline since August.	locationC4	2
1195	The struggling commodities trader is trying to extend a separate US$ 2bn loan and find an investor to recapitalise the business and avoid a restructuring or bankruptcy after reporting a surprise quarterly loss of US$ 129.3 m for January-March and saying that it will not be profitable for two years . 		-1
2098	It did not help that it was one of the trickiest AT1 bonds yet to price . 		-2
604	These AT1s are offering Triple C yields for what we dont consider to be Triple C risk . 		0
2268	So the investor base is probably a bit divided . 		0
2582	LISBON , Oct 3 ( Reuters )CThe opening balance sheet of Portugals Novo Banco , the good bank carved out of locationC1 after a state rescue , will show a solvency ratio above the required minimum and no need of further capital , two sources familiar with the process said . 	locationC1	-1
1219	In theory , call features allow issuers to redeem bonds early before they lose MREL treatment , saving them paying interest on debt that provides no regulatory benefit . 		0
2291	Last week , the locationC1 laid out plans that could require the worlds systemically important banks , or G-SIBS , to have a safety buffer of total loss absorbing capital ( TLAC ) equivalent to at least 16 % -20 % of their risk-weighted assets from January 2019 . 	locationC1	0
4068	“Tomorrow’s bond auction is still going to face a tricky set-up, however, as the added duration may be problematic for the market to take down,” warned Thomas Simons, an economist at locationC1.	locationC1	0
467	(locationC1) - Global manufacturing growth slowed last month with most Asian economies remaining weak, while locationE1’s woes kept euro zone factories in check and U. S. manufacturing turned in a mixed performance, business surveys showed on Wednesday.	locationE1	-1
1926	locationC1’s gearing - net debt divided by balance sheet capital - was minus 4.9% at end March, down from minus 0.2% at the end of 2019, reflecting the strength of the company’s balance sheet.	locationC1	1
4489	locationC1 fell in conjunction with overseas telecommunications provider locationC2 , which it is in the process of taking over.	locationC1	-1
4894	locationC1 increased the size of its convertible preferred stock offering by $1 billion and confirmed it would increase the price range for its much-anticipated initial public offering to between $32 and $33 per share.	locationC1	1
1457	Among the stocks, locationC1, an oil and gas producer, rose 2.49 Canadian dollars to C$72.90 and integrated energy company locationC2 gained C$1.75 to C$71.75.	locationC1	1
1158	Yet arguments that Argentina is willing and able to pay may ultimately prove flimsy should a default spark a dramatic reduction in foreign reserves . 		-1
1020	Exports from some countries began to pick up in the fall, and recent strong data for locationE1 and locationE2 added to a sense of optimism.	locationE1	1
3366	NEW YORK , May 16 ( IFR )CFortress Investment Groups US$ 4.7 bn bid for a prime piece of Manhattan real estate is being closely watched for missteps that could land the company in court . 		-1
1800	The government hopes these policies will help locationE1 reduce its exposure to outside shocks and boost its credit rating, something the government sees as long overdue.	locationE1	1
1492	“locationC1 will tell if this disruption in foreign trade will slow the overall U. S. economy because manufacturers cannot get what they need to produce goods here for domestic consumption and for exports,” said Chris Rupkey, chief economist at locationC2 in locationE1.	locationC1	1
320	BNSF rose 4.8%, locationC1 added 4.8%, locationC2 moved ahead 3.4% and locationC3 gained 4.3%.	locationC2	1
606	locationE1's strong economic news also gave mining shares a boost.	locationE1	1
1926	The market had had doubts about Popular since at least January , when the bank was forced to dip into reserves to ensure it could pay coupons on its AT1 bonds . 		-1
2944	Its a sellers market , said Keval Shah , head of bond syndicate at locationC1 . 	locationC1	0
888	The locationC1 fund invests in leveraged loans, which are high-yielding syndicated loans made to companies with risky credit ratings.	locationC1	-1
1876	They suggested that the locationC1 would also need to factor in input from the Single Resolution Board on locationC2 that is expected later this year . 	locationC1	0
2441	locationC1 , locationC2 , Davy , locationC3 and locationC4 are heard to be bookrunners on the deal , but they either declined to comment or were not immediately available . 	locationC1	0
904	If such deals prove impossible , it would leave those institutions with very few options to boost their capital . 		0
6089	In other commodity markets: CRUDE OIL: Prices on locationC1 rose after the Bush administration and congressional leaders agreed on a stimulus package designed to avoid a major slowdown in the economy.	locationC1	1
6711	locationC1  and locationC2, leaning heavily on consumers, both posted increases in second-quarter profit but showed no signs of a major acceleration in borrowing by their corporate customers.	locationC2	1
24	While nonperforming assets in Asia increased 18% to $286 million, the company said it has trimmed its total exposure to locationE1, locationE2 and locationE3 by 39% since Jan.  1.	locationE3	-1
171	"This triggered selling,"" said Alex Tang, director of research at locationC1 (locationE1) Ltd.  locationE2-related stocks fell on the easing in yuan speculation, and on lower oil prices."	locationE2	-1
1699	The trader said the bondholders and company would likely do all they can to keep the business as a going concern and avoid a long drawn-out bankruptcy . 		1
4727	In 4 p. m. Nasdaq Stock Market trading Tuesday, locationC1 fell one cent to $1.74.	locationC1	-1
1199	"locationE1's locationC1/ASX 200 shed 1.7%, locationE2 NZX-50 gave up 0.3%, locationE3's locationC2 rose 0.3%, locationE4"" main index gave up 1.6% and locationE5 locationE6 declined 0.6%."	locationE1	-2
1079	locationE1's shares closed higher, with media stocks leading gainers on local newspaper reports that locationE2 may introduce pay-per-view television services in the second half of the year.	locationE2	0
3858	* locationE1 data shows hiring by employers remains weak * Central bankers gathering in Jackson Hole * Focus turns to Friday’s revised GDP number * Stocks down: locationC5 0.7 pct, S&P 0.8 pct, Nasdaq 1.1 pct * For up-to-the-minute market news see [locationC1/US] (Updates with volume, locationC2, locationC3 in final four paragraphs) By Leah Schnurr locationE2, Aug 26 (locationC4) - The Dow closed below 10,000 on Thursday a day ahead of an expected downward revision in U. S. second-quarter economic growth and a major speech by locationC6 Chairman Ben Bernanke.	locationC2	0
1758	The structure is more expensiveCyielding on average approximately 8 % -9 %Cbut provides more certainty , which sponsors prefer inmore volatile markets when capital flows less freely . 		0
2069	We were surprised at how much interest there was , said Gonzalez . 		-1
2758	The acquisition of the locationC1 business will consume 320m in capital , of which 120m will be financed with negative goodwill and the remaining 200m via a bond issue , a spokesman for the bank said . 	locationC1	0
1922	All Rights Reserved . 		0
2633	locationC1 plunged 29%.	locationC1	-2
3017	Deposed less than a year ago as locationC1 head of investment banking , 43-year-old Hourican faces what is likely to be his defining legacy in trying to resuscitate the stricken Cypriot lender . 	locationC1	-1
470	The global locationC1 index combines data from countries including locationE1, locationE2, locationE3, locationE4, locationE5, locationE6 and locationE7.	locationE4	0
973	locationC1 and locationC2 are also seen suffering a drop in third-quarter profits due to the stronger yen and falling demand in locationE1, but the decline at locationC3 is set to be the deepest given its heavier exposure to unprofitable exports from locationE2.	locationE2	-1
254	BRUSSELS ( Reuters )CBanks in the locationC1 have been told they may face large capital gaps if the bloc and Britain do not agree on how to treat their loss-absorbing debt after Brexit , locationC2 banking watchdogs said on Friday . 	locationC1	0
364	As of 4 p. m. in locationC1 trading Thursday, locationC2 fell 15 cents to $8.54.	locationC2	-1
558	Some analysts caution against piling into bonds at these low yield levels, pointing to sharp increases in bond yields between April and June 2015 on both sides of the Atlantic after locationE1’s 10-year yield fell to a record low.	locationE1	-1
221	The Irish lender won regulatory approval earlier in November to pay back 1.7 bn of government bailout funds , beginning the process of repaying the 21bn it received during the crisis . 		1
267	The regulators continue to assess plans for four foreign banks labeled systemically importantClocationC1 ( BARC.L ) , locationC2 ( CSGN.S ) , locationC3 DBKGN.DE , and locationC4 ( UBSG.S ) . 	locationC2	0
107	US bank capital Tier 1 securities were the worst performing fixed income asset class from May to September when locationC1 tapering fears were at fever pitch . 	locationC1	-1
440	Shares of locationE1's big exporters fell sharply on Friday.	locationE1	-1
1226	Despite improved sentiment , a rival banker nonetheless thought it was a punchy move by locationC1 . 	locationC1	0
2199	Other German senior paper , such as Commerzbanks September 2020 , is flattish to a touch wider . 		-1
3932	On the upside, locationC1 surged 9.5 percent to an all-time high of $212.04 a day after it reported fourth-quarter results that topped expectations and said deliveries of its luxury Model S electric sedan would surge more than 55 percent this year.	locationC1	2
5598	Late Wednesday, locationC1 said it would cut its 2015 capital budget by 20 percent, the second cut of that magnitude since December, sending shares down 0.9 percent to $28.76.	locationC1	-1
1465	I dont do too much cupcake stuff because I dont find them to be very moist . 		0
2532	The locationC1 sale is the latest in a flurry of major deals on the locationE1n market, including an A$18.2 billion offer led by Kohlberg Kravis Roberts & Co.  of the U. S. for retailer locationC2  of locationE2 and a A$10.8 billion bid for Australian airline locationC3  , led by locationC4  of Australia and locationC5  of the U. S. The locationC6 bid includes a cash component of A$8.50 a share.	locationE1	1
4810	locationC1 shares climbed Thursday following the technology giant's earnings report, while locationC2 edged higher on an analyst's upgrade.	locationC2	1
3666	"The company said locationC1, which pummeled locationC2 in late October, crimped results by 11 cents a share ""due to reduced shipment volumes and incremental operating costs. """	locationC1	-1
700	locationE1 jumped 13%, marking its third double-digit percentage move this week, sparked by rate cuts in locationE2 and the U. S. The Shanghai Composite Index rose 2.5%.	locationE2	-1
1210	locationC1 , locationC2 , locationC3 , Santander and locationC4 are joint lead managers . 	locationC3	0
1694	The auction , run by locationC1 , will determine the payout that holders of protection on Argentine bonds will receive as a result of the sovereigns default on July 30 . 	locationC1	0
7039	On the earnings front, shares of locationC1 rose 4.1 percent to $29.68 after giving a full-year revenue outlook that was above expectations.	locationC1	1
1536	Relisting shares , which were suspended in March 2013 , is on the to-do list but locationC1 is likely to ask for an extension of the suspension when it runs out in July , Hourican said . 	locationC1	0
1616	locationC1 index has recovered and was quoted at a yield of 6.26 % according to locationC2 , down from 7.25 % in mid February . 	locationC1	-1
376	Spain has not yet reached a point at which banks are prepared to take a haircut on corporate loans , said one Madrid-based private equity investor . 		-1
1230	Without the growth in net interest income revenue, locationC1 revenue drop could have been nearly twice as big.	locationC1	-1
755	The market for these new-style hybrid bonds could grow to at least EUR450-600bn in Europe and US$ 400-500bn in the US , according to estimates by locationC1 . 	locationC1	0
291	10-year bonds yielded over 7.3 % when the locationC1 , locationC2 and locationC3 arrived in Lisbon in mid-September , and are now over one percentage point tighter at 6.26 % . 	locationC2	0
6764	locationC1, up 3.4 percent at $59.80, was the locationC2's .	locationC1	1
5072	locationC1 consolidated its vast oil-and-gas assets into a single publicly traded company last year, a move the pipeline giant expected would help it take on bigger projects and grow more quickly.	locationC1	1
188	In fact , fund management team members discussed internally that they believed the fund still could ride out a storm of redemptions less than 90 days before the funds collapse , said former and current employees who requested anonymity . 		0
3049	The issuer is also offering to buy back its 8.963 % non-cumulative trust preferred securities issued by locationC1 I at USD1 ,350 for every USD1 ,000 . 	locationC1	-1
1201	Doughnut maker locationC1 , owned by locationC2 , filed for administration earlier this month ; gaming company locationC3 delayed a coupon payment in September to debt funds locationC4 and locationC5 , as the firm tried to negotiate a restructuring against the clock . 	locationC1	-1
1732	There are three points that are progressive in the latest reform . 		1
2760	Portugal voiced its ambition earlier in the year to return to regular bond auctions , something it has not done since April 2011 . 		1
18	In locationC1 composite trading Tuesday, locationC2 finished down $3.50 to $71.50, locationC3 ended down $8.875 to $172, locationC4 closed down $5.125 to $55.8125, locationC5 was down $10.375 to $369.625 and locationC6 fell $2.125 to close to $68.875.	locationC2	-1
833	* U. S. crude hits 2009 high above $75; gold at record high * MSCI all-country world share index at new 12-month high * Stocks buoyed by positive outlooks on tech from locationC1, locationC2 * locationE1 exports surprise to upside, global demand improving * U. S. dollar resumes broad slide (Repeats to more subscribers) By Kevin Plumberg locationE2, Oct 14 (locationC3) - The U. S. dollar plumbed a 14-month low against the euro on Wednesday, sending gold prices to record highs and pushing up oil for a fifth day to a 2009 high of $75.12 a barrel.	locationE1	0
501	The bank is unlikely to have to pay the full amount , they said , but the lack of clarity presents yet another hurdle for the bank and investors alike . 		-1
2119	The former offered a coupon of 9 % , while the latter is expected to come with a yield of about 8 % on FridayCvery attractive compared to whats on offer elsewhere . 		1
2934	The possibility that companies could by whim choose to restructure un-compliant sukuk whenever there is some credit deterioration , based on their own newly strict interpretations , sets a terrible precedent , he said . 		0
1056	Still, the report contained additional signs that locationC1's once-torrid growth is slowing, particularly in established markets such as the U. S. and locationE1.	locationC1	-1
3387	locationC1 (locationC2) for manufacturing rose to 49.5 from 49.0 in October, said locationC3 and locationC4.	locationC4	0
1531	In the first quarter of the year, locationC1's locationE1 sales were up 40% to 90,063 vehicles, and it expects the introduction of its A6L model, to be presented at the locationE2 auto show starting April 23, to further drive sales.	locationE1	1
936	locationE1's stock markets closed mostly lower in thin trading as some investors sold stocks to pour funds into a new large share offering.	locationE1	0
5705	locationC1 October locationC2 unleaded gasoline rose 1½ cents to $1.9977 a gallon while locationC3 October heating oil gained just under 2 cents to $2.2025 a gallon.	locationC1	1
672	And my sense is that they should be fine for the deconsolidation right now . 		0
1855	Potential buyers for the specialty channel broadcaster are seen to be locationC1, locationC2 and locationC3.	locationC3	0
871	locationC1's 1.4% drop in locationE1 during the session erased the stock's gains in 2011 to date.	locationE1	1
4187	"The declines in prices left locationC1 ""oversold,"" said Doug Johnston, government bond strategist for locationC2."	locationC2	0
2344	Fantasia chief financial officer Tony Lam said the company would publish an announcement later on Thursday . 		0
2238	Loan-impairment charges dropped 56% to $883 million from $2 billion, with wholesale income increasing in key regions, including locationE1 and locationE2.	locationE2	1
2418	locationC1 is expected to use a contentious clause in the original 2006 financing , called the fair value purchase option , to make a quick sale of the defaulted senior mortgage to Fortress . 	locationC1	-1
1790	locationE1’s central bank on Tuesday affirmed its pledge to keep interest rates at historic lows as policymakers battle to stop surging bond yields from disrupting the country’s surprisingly strong economic recovery.	locationE1	1
1192	The fine will likely ramp pressure up further and increase worries about the banks ability to distribute money . 		-2
3058	KaupthingCnow a holding companyChas mandated Swedish investment bank locationC1 to act as global coordinator for Arions initial public offering together with locationC2 and locationC3 , the sources said . 	locationC3	1
675	In locationE1, bargain-hunting in banks and property stocks helped the mainland's locationC1, which tracks both Class A and Class B shares, rebound to close 1% higher at 3147.79.	locationE1	1
216	Together they proved demand for the high-risk securities has expanded beyond what many thought possible . 		0
839	The latest rush to buy yen and sell dollars came after Naoki Minezaki, a senior vice finance minister in locationE1, told locationC1 that yen strength is due to dollar weakness which will likely persist, and the government should not intervene in markets just because the yen is rising.	locationE1	1
2626	locationC1 -1.43% led the locationC2, gaining 5.7% for the session and pushing its year-to-date gain to 19%, the biggest 2012 advance among blue chips.	locationC1	1
421	NEW YORK , Sept 2 ( IFR )CNordea , Swedens largest bank , looks set to launch the first Tier 1 locationC1 from the country , breaking the ice for a slew of Swedish capital deals . 	locationC1	1
505	locationC1 and locationC2 were asked in 2016 to do preparatory work for the locationC3 , almost a decade after Icelands banking sector collapsed . 	locationC3	0
2159	locationC1 shares gained 8 cents to 4.28 while locationC2's Sprint PCS unit lost a penny cents to 6.24.	locationC2	-1
2329	locationE1's preliminary industrial production for August, released after market close Monday, showed a preliminary seasonally adjusted rate of 2.9% in August from July and fell 3% compared with the year-earlier month, the national statistics institute said Monday.	locationE1	-1
706	A flurry of interest-rate cuts, including in the U. S., mainland locationE1, locationE2 and locationE3, sparked the rally.	locationE3	-1
559	Questions remain on whether crude-oil prices have found a bottom; whether locationE1 will avoid a sharp slowdown; and whether the U. S. economy will remain resilient.	locationE1	0
506	The court set aside that argument and viewed the transaction on its contractual terms . 		0
1031	Shipments to locationE1 grew 3.7%.	locationE1	1
442	locationE1 Kospi index, which dropped 6.9% Thursday, ended down 3.2% at 1638.07 points, its lowest level in three months.	locationE1	-2
1894	The resolution regime will require an altogether separate legal framework that overrides existing laws and legal resolution frameworks . 		-1
101	Still, Monday’s declines come amid growing expectations for an increase in U. S. interest rates later this year and after locationE1’s central bank indicated its gold reserves were half the expected level.	locationE1	-1
2521	Other bankers said fees can be as high as 2 % on an Additional Tier 1 dealCa stark contrast to the measly 10 cents that banks usually get for short-dated senior and covered bonds . 		0
4481	Pharmaceutical stocks contributed to the index's decline, after locationC1 ABT -0.77% of the U. S. cut its second-quarter and full-year outlooks and locationC2 said it will delay its application to sell an arthritis drug.	locationC1	-1
1737	Materials stocks were broadly lower after commodity prices declined overnight, with locationC1 FMG 0.04% down 0.6% and locationC2 off 2% in locationE1, locationC3  of locationE2 losing 1.3% and locationC4 shrinking 2.1% in locationE3, and locationC5 dropping 3.1% in locationE4.	locationE4	0
556	Unconventional monetary policy adopted by locationE1 and a number of central banks in Europe have sent more global government bonds to yield below zero.	locationE1	-1
3950	locationC1's is the largest U. S.-marketed bond sale since locationC2 sold $3.8 billion of notes on June 17, according to locationC3, and the biggest nonfinancial deal since locationC4 locationC5 -0.68% locationC6 arm sold $4 billion of bonds on April 27.	locationC4	0
2516	( $ 1 = 64.0600 Indian rupees ) 		0
6841	“The recovery may speed up if a pick-up in foreign demand accelerates” and the government’s stimulus package encourages companies to spend more, said Harumi Taguchi, principal economist at locationC1.	locationC1	0
2227	I think they could issue around 500-750 million euros of Tier 2 , said Khalid Krim , Managing Director , Head of locationC1 at locationC2 . 	locationC1	0
